Дата,Строк відбору,Пил,Діоксид сірки,Оксид вуглецю,Діоксид азоту,Формальдегід
29.08.2022,1,,0.002,,,0.003
29.08.2022,7,0.07,,0.6,0.05,0.004
29.08.2022,13,,0.017,,,0.011
29.08.2022,19,0.07,,1.4,0.09,0.014
30.08.2022,1,,0.003,,,0.002
30.08.2022,7,0.07,,0.9,0.03,0.004
30.08.2022,13,,0.013,,,0.013
30.08.2022,19,0.07,,1.0,0.07,0.010
31.08.2022,1,,0.005,,,0.002
31.08.2022,7,0.07,,0.8,0.04,0.005
31.08.2022,13,,0.015,,,0.015
31.08.2022,19,0.07,,1.1,0.10,0.009
01.09.2022,1,,0.003,,,0.002
01.09.2022,7,0.07,,0.8,0.02,0.004
