Дата,Строк відбору,Пил,Діоксид сірки,Оксид вуглецю,Діоксид азоту,Формальдегід
06.10.2021,1,,0.000,,0.00,0.001
06.10.2021,7,0.07,0.003,0.2,0.01,0.002
06.10.2021,13,,0.010,,0.02,0.004
06.10.2021,19,0.07,0.008,0.3,0.02,0.003
07.10.2021,1,,0.002,,0.00,0.000
07.10.2021,7,0.07,0.005,0.2,0.01,0.002
07.10.2021,13,,0.011,,0.02,0.005
07.10.2021,19,0.07,0.009,0.4,0.01,0.002
08.10.2021,1,,0.002,,0.00,0.001
08.10.2021,7,0.07,0.006,0.2,0.00,0.003
08.10.2021,13,,0.011,,0.01,0.005
08.10.2021,19,0.07,0.009,0.4,0.02,0.002
09.10.2021,1,,0.003,,0.00,0.002
09.10.2021,7,0.07,0.008,0.2,0.01,0.004
09.10.2021,13,,0.012,,0.02,0.006
09.10.2021,19,0.07,0.008,0.3,0.01,0.003
11.10.2021,1,,0.002,,0.00,0.001
11.10.2021,7,0.07,0.006,0.2,0.00,0.002
