Дата,Строк відбору,Пил,Діоксид сірки,Оксид вуглецю,Діоксид азоту,Формальдегід
13.12.2021,1,,0.003,,0.00,0.000
13.12.2021,7,0.07,0.006,0.2,0.01,0.001
13.12.2021,13,,0.011,,0.01,0.004
13.12.2021,19,0.07,0.009,0.3,0.01,0.003
14.12.2021,1,,0.006,,0.00,0.001
14.12.2021,7,0.07,0.009,0.2,0.01,0.002
14.12.2021,13,,0.012,,0.02,0.005
14.12.2021,19,0.07,0.011,0.4,0.01,0.002
15.12.2021,1,,0.008,,0.00,0.000
15.12.2021,7,0.07,0.011,0.3,0.00,0.001
15.12.2021,13,,0.014,,0.01,0.004
15.12.2021,19,0.07,0.012,0.4,0.02,0.003
16.12.2021,1,,0.008,,0.00,0.001
16.12.2021,7,0.07,0.011,0.2,0.01,0.002
