Дата,Строк відбору,Пил,Діоксид сірки,Оксид вуглецю,Діоксид азоту,Формальдегід
15.11.2021,1,,0.000,,0.00,0.000
15.11.2021,7,0.07,0.006,0.5,0.01,0.001
15.11.2021,13,,0.009,,0.01,0.005
15.11.2021,19,0.07,0.015,0.4,0.02,0.003
16.11.2021,1,,0.002,,0.01,0.002
16.11.2021,7,0.07,0.005,0.2,0.01,0.002
16.11.2021,13,,0.008,,0.02,0.004
16.11.2021,19,0.07,0.012,0.4,0.01,0.003
17.11.2021,1,,0.003,,0.00,0.001
17.11.2021,7,0.07,0.006,0.2,0.01,0.002
17.11.2021,13,,0.009,,0.02,0.006
17.11.2021,19,0.07,0.008,0.6,0.02,0.004
18.11.2021,1,,0.006,,0.00,0.000
18.11.2021,7,0.07,0.009,0.3,0.01,0.002
