Дата,Строк відбору,Пил,Діоксид сірки,Оксид вуглецю,Діоксид азоту,Формальдегід
04.10.2021,1,,0.002,,,0.000
04.10.2021,7,0.07,,1.4,0.05,0.002
04.10.2021,13,,0.014,,,0.006
04.10.2021,19,0.11,,2.4,0.12,0.004
05.10.2021,1,,0.003,,,0.001
05.10.2021,7,0.07,,1.2,0.08,0.002
05.10.2021,13,,0.016,,,0.007
05.10.2021,19,0.07,,1.7,0.17,0.003
06.10.2021,1,,0.003,,,0.002
06.10.2021,7,0.07,,1.1,0.09,0.003
06.10.2021,13,,0.016,,,0.008
06.10.2021,19,0.07,,1.2,0.13,0.004
07.10.2021,1,,0.003,,,0.000
07.10.2021,7,0.07,,1.0,0.09,0.002
