Дата,Строк відбору,Завислі речовини,Діоксид сірки,Оксид вуглецю,Діоксид азоту,Оксид азоту,Фтористий водень,Аміак,Формальдегід


2021.12.15,01,,0.012,,0.07,0.04,0.000,,0.002
2021.12.15,07,0.07,0.018,1.1,0.09,0.05,0.001,0.00,0.005
2021.12.15,13,,,,,,,,
2021.12.15,19,,,,,,,,
2021.12.14,01,,0.011,,0.09,0.05,0.000,,0.001
2021.12.14,07,0.07,0.015,0.8,0.10,0.06,0.001,0.00,0.004
2021.12.14,13,,0.023,,0.12,0.07,0.001,,0.008
2021.12.14,19,0.10,0.026,1.7,0.18,0.11,0.001,0.01,0.006
2021.12.13,01,,0.011,,0.07,0.04,0.000,,0.002
2021.12.13,07,0.07,0.017,0.7,0.09,0.05,0.001,0.00,0.005
2021.12.13,13,,0.024,,0.17,0.10,0.001,,0.008
2021.12.13,19,0.10,0.023,1.1,0.20,0.13,0.000,0.01,0.007
2021.12.11,01,,0.013,,0.06,0.03,0.000,,0.003
2021.12.11,07,0.07,0.017,0.8,0.08,0.05,0.001,0.00,0.006
2021.12.11,13,,0.025,,0.14,0.08,0.001,,0.012
2021.12.11,19,0.11,0.027,0.9,0.18,0.11,0.001,0.01,0.009
2021.12.10,01,,0.015,,0.07,0.04,0.001,,0.002
2021.12.10,07,0.07,0.018,1.4,0.09,0.06,0.001,0.01,0.005
2021.12.10,13,,0.023,,0.17,0.10,0.001,,0.010
2021.12.10,19,0.07,0.028,1.0,0.20,0.11,0.001,0.01,0.008
2021.12.09,01,,0.012,,0.05,0.03,0.000,,0.002
2021.12.09,07,0.10,0.015,1.2,0.06,0.04,0.001,0.00,0.005
2021.12.09,13,,0.025,,0.13,0.08,0.001,,0.011
2021.12.09,19,0.14,0.028,1.6,0.17,0.10,0.001,0.01,0.008
