Дата,Строк відбору,Пил,Діоксид сірки,Оксид вуглецю,Діоксид азоту,Формальдегід
23.12.2021,1,,0.009,,0.00,0.000
23.12.2021,7,0.06,0.015,0.1,0.01,0.001
23.12.2021,13,,0.015,,0.02,0.004
23.12.2021,19,0.07,0.014,0.2,0.01,0.003
24.12.2021,1,,0.008,,0.00,0.000
24.12.2021,7,0.07,0.012,0.2,0.01,0.002
24.12.2021,13,,0.019,,0.01,0.005
24.12.2021,19,0.07,0.016,0.1,0.02,0.004
27.12.2021,1,,0.008,,0.00,0.001
27.12.2021,7,0.07,0.012,0.1,0.01,0.002
27.12.2021,13,,0.014,,0.02,0.003
27.12.2021,19,0.07,0.014,0.2,0.01,0.002
28.12.2021,1,,0.006,,0.00,0.000
28.12.2021,7,0.07,0.011,0.1,0.00,0.001
