Дата,Строк відбору,Пил,Діоксид сірки,Оксид вуглецю,Діоксид азоту,Формальдегід
30.11.2020,1,,0.046,,,0.000
30.11.2020,7,0.07,,0.7,0.05,0.003
30.11.2020,13,,0.132,,,0.006
30.11.2020,19,0.07,,1.1,0.11,0.005
01.12.2020,1,,0.051,,,0.001
01.12.2020,7,0.07,,0.7,0.05,0.002
01.12.2020,13,,0.128,,,0.005
01.12.2020,19,0.07,,1.2,0.13,0.004
02.12.2020,1,,0.055,,,0.002
02.12.2020,7,0.07,,0.6,0.05,0.005
02.12.2020,13,,0.138,,,0.008
02.12.2020,19,0.07,,0.7,0.11,0.005
03.12.2020,1,,0.042,,,0.002
03.12.2020,7,0.07,,0.6,0.08,0.004
