Дата,Строк відбору,Пил,Діоксид сірки,Оксид вуглецю,Діоксид азоту,Формальдегід
06.01.2022,1,,0.006,,0.01,0.002
06.01.2022,7,0.07,0.011,0.2,0.01,0.003
06.01.2022,13,,0.016,,0.02,0.005
06.01.2022,19,0.07,0.016,0.4,0.01,0.004
08.01.2022,1,,0.008,,0.00,0.000
08.01.2022,7,0.07,0.014,0.2,0.01,0.002
08.01.2022,13,,0.017,,0.02,0.004
08.01.2022,19,0.07,0.016,0.3,0.02,0.003
10.01.2022,1,,0.008,,0.01,0.001
10.01.2022,7,0.07,0.011,0.2,0.01,0.002
10.01.2022,13,,0.014,,0.02,0.005
10.01.2022,19,0.07,0.011,0.3,0.01,0.003
11.01.2022,1,,0.008,,0.00,0.000
11.01.2022,7,0.07,0.011,0.2,0.00,0.002
11.01.2022,13,,0.014,,0.01,0.003
11.01.2022,19,0.07,0.012,0.4,0.01,0.002
12.01.2022,1,,0.009,,0.00,0.000
12.01.2022,7,0.06,0.014,0.2,0.01,0.001
